index,0
VLOG262.txt,"﻿so, this is a quick blog to test out the new auto captions feature. a warning to you all is that it is going to suck a bit because there will be no background noise and i am reading this as a transcript that i can upload later on and see how accurately google can time code tags to make this text file into a captions file.i am interested in finding out how well it matches the text to what i'm saying. i want to see if it works for accents that aren't american and how it splits up the text. of course, i also have some questions for the good folk at youtube.first up, when will machine captioning become available to more users? as someone who uses captions a lot, i would love to get my hands on this feature and i think i can offer some good feedback. so perhaps youtube could consider users like myself, if they are going to roll it out, for channels.the second thing is, of course, when will these be made available in other languages? obviously if this feature were to become available in japanese, that would be a huge help to all the japanese language students out there. there are several videos explaining this feature here, right here and here. the long one is a bit of a chore, but the explanations seems to indicate that the main audience that they're thinking of is the hearing impaired.this might be followed by more people perhaps interested in translated captions, which is more my area of interest. my more precise area of focus is even more specialized than this. it is making captions for students of language, which is why i make all my captions bilingual. this means i have other features that i want to see, like the ability for people to download caption files to read and study, and the ability to collaboratively make and upload captions to other people's channels. for now, i just want to see how this works, so make sure your captions are turned on below, and see what you think of the syncing. peace."
VLOG13.txt,"hello, so i'm -- keep looking at myself. um, i just saw the new lady gaga video for her song, bad romance and uh, i have to say i thought it was actually pretty -- pretty cool, um, there was a few things that i want to address though.um, there's this part where you see her spine and it looks like -- when you see the video, you see her spine when she's like in the shower thing or whatever and that just kinda freaked me out a little bit, just saying.um, and she was wearing alexander mcqueen, um the shoes from his most recent runway, the devil's hooves as i call them. i thought that was pretty cool that she did that and um, let's see. i love how it looks really good quality right there but i'm pretty sure as soon as i upload it, it's gonna look all gritty. um, just gonna go for it. um, hmm, uh, yeah okay, back to the video. i'm just trying to collect my thoughts.um, i just -- i just saw it like maybe five seconds ago. seriously, like five seconds ago i saw it and i was -- i just had to make a video and tell you that i thought it was actually pretty good and i didn't really understand the concepts. she was like a vampire prostitute, who was being sold off to the highest bidder, and then she kills him at the end by setting him on fire? is that the concept or is that what the plot of it is? is that the synapsis, synopsis, synopses?um, yeah, i'm sorry, i'm just -- i'm really bored. i didn't go to school today 'cause i didn't feel good and um, twitter was all lady gaga, bad romance, so the video just premiered like, today, so i -- well, on youtube at least, i've never seen it on tv. then again, do they really play videos on tv anymore? not really.but, um, overall i thought the music was really good. um, lady gaga doesn't really have that great of a range, in my opinion, but i thought she did some really interesting things with her voice, like a whole, part, i thought that was pretty cool. but um, yeah.i don't know, just overall i thought it was pretty interesting. i don't want to say like its amazing or anything, but i don't want to say it's terrible, i just think it's pretty interesting. and um, that's all ."
VLOG214.txt,"this is my flute, um. if you look really close you can see that girl with glasses. i'm hardcore, you know, doing all that flute playing and stuff. maya lenses camera. such crap. i mean, it's -- it's the video -- it's in quicktime. that's why i got a new one; it's a cannon powershot a five -- six e -- ai six e. it's like, top of the market, you know? it has four optical zoom and seven point one megapixels -- i mean, that's really good. and it has video and avi so i can upload videos up to here.i am so cool. i'm failing math. oh my gosh, it's -- it's, oh, wow. gollum girls, they're pimping. all the chicks think i'm now bad. ah, oh my gosh, it was so painful. they -- they like, put me in this dental chair, i'm like, why can't you just tinfoil on my teeth? they said, no, we can't do that, ugh, ugh, and i said, fuck this. and so, i just got stuck in my mouth. i'm not exactly stable, yet. is -- is this a cut, on the inside of my mouth, oh my gosh, oh no, oh no.you know, i'm just gonna go bang some chick, okay? caress my puss. oh my gosh the fucking noises. let's focus. oh my gosh. they're making a ghost buster game. oh my gosh, oh, it's just so -- just so cool. i'm all cool. i have a game cube. game what color. super mario brothers. yeah.oh my gosh, i didn't shave my legs last night. i just need to chill. i have nice legs, and now they look ugly. i'll have to wear full length jeans. i never do that. i always wear shorts. on a brighter note, i got a new boyfriend. his name is brad. two hundred forty seventh boyfriend i've had. he's also the two hunted ad fifty seventh brad i've dated. oh my gosh, i haven't put on makeup in half an hour. oh, i look like crap. oh."
VLOG43.txt,"﻿hey guys, so i went shopping the other day and because i wanted to avoid all those horrible things that happen to people who pay with cash on those debit card commercials, i, of course, used my debit card. but you know i realized that with all the things you have to input after you swipe your card, perhaps cash is faster after all.your total is twenty three seventy four.all right, um, i'm just gonna do debit so i'll just, um, swipe.*beep beep*oh, right, pin number.*beep*uh, no cash back.*beep*okay, that is correct.*beep*my sister?*beep*i don't see how that really applies.*beep*what?but seriously, though, sometimes it's like playing twenty questions with those things and not only that, but um, usually when you swipe your card, you swipe it at the wrong time and then the cashier looks at you like you're a dumbass for trying to pay for your shit. um, anyway though, uh if you read my blog you'll know that i've been working on a little ep and i've decided to release it november twenty third, uh, the xxxx ep. obviously two songs that i've already done are on it, uh, xxxx in xxxx which i've made music videos to, and plus a remix of xxxx and three other songs that i've worked really hard on and am proud of.so to make things a little more interesting i thought i would hold a little contest leading up to it on november twenty third. so all you have to do is you follow me on twitter -- my twitter is just twitter dot com slash xxxx and i will be giving out xxxx from my last video -- i have a ton of them. so i'll twitter something like, the eleventh person to reply to this twitter about my ep will uh, win a paper crane, and then if you're the eleventh person, i'll send you a direct message and get that sent on to you. so the link to my twitter will be in the description and also a link where you can find more information about the ep.i'll be making a music video to one of my favorite songs that i made on the album called xxxx and that'll be out sometime soon. you'll also be able to download the ep on, like, itunes, rhapsody, all of those music download sites and hopefully i'll also have a physical copy that you can actually buy. i'm also planning a few other special things for it coming out, but more about that later.um, that's it for now, so bye guys!"
VLOG155.txt,"﻿hi, youtube. it's wednesday, october 28, 2009 and i don't know about you but i grew up in the nineties and i was born and raised on nickelodeon slime time live, spice girls, nsync, backstreet boys, i grew up on all of that stuff. for me the nineties were filled with crazy awesome halloween excursions with my brother. uh, nothing too crazy mind you. it was just, you know, us three going around the neighborhood dressed up as, uh, power rangers -- i don't even know what we were dressed up as. uh, i was always a bride or a princess or ballerina and they were always, like, a ninja or the grim reaper but we'd go around and we'd fill up our pillow cases with candy and we'd keep those bags of candy for months after halloween. and i remember we'd have to clean them out of the refrigerator because they'd just gotten so gross and old and ugh. but just thinking about it has made me really nostalgic and it's made me miss my childhood because now that i'm in college -- you don't see many eighteen, nineteen, twenty year olds going trick or treating on halloween. i mean you might but it's not really, uh, acceptable. i know i'm not going trick or treating this year. this will be my first year actually staying home and not really going out there. i just really like seeing people dressed up in costumes and thinking about how much work it took them to make it or how they thought to be a certain thing. i am always a big advocate for making costumes. i was an orange juice carton one year. i had a great time. actually two years ago. this year i was an undead wendy and xxxx was peter pan so that was cool too. i was gonna be pam from the office but i decided not to be. i don't know. um, not so -- in the comment below tell me your favorite halloween moment or, uh, if you don't celebrate halloween tell me your favorite type of candy because candy is kind of related to halloween and i love candy. i'm actually, you know, i'm actually munching on some hershey's with almonds. that's the only way i'll eat hershey's is if it has almonds in it. alright. thanks for watching and i'll see you tomorrow."
VLOG64.txt,"good morning everybody, it's sunday morning and my days on me.that's what that is.good afternoon.we are driving to paris, or actually it lecher near paris, eh, you guys know we're going to i xxxx juvelance christmas jam, which is a specific beat, a specific type of bmx freestyle. it's, um, it's a rider, a small freestyle bmx bike, and the flat surface is like break dancing on a small bike, you'll see.it's just a bike.i thought you said there's a bike in the back.that's my camera bag and all the stuff. this is food and drinks, very important, and eh, this is my buddy's car, he's driving of course. this is his -- is his car.and we've got two hours and twenty five minutes to go before we reach our destination, and this is france, we just crossed the border into france eh, that means we've been through belgium and um, we've been driving now for about -- how long we've been driving?almost two hours.almost two hours so, eh, the weather is great we got some sun and it's dry and, so that makes good weather conditions for driving, yup.so i was just saying to my face that all though it's two hours away france is extremely different from the netherlands, so is belgium by the way, and it's very close to where we live.i think the whole culture and the way the people live, and listening to the navigation system and talking get to the wrong lane or something so, uh, yes completely different to the netherlands, um, especially the buildings and the way the infrastructure is, but you know also the people itself . could i live in france? i don't know, i could live everywhere, i just, you know, adapt to my surroundings, but, i think i like the netherlands better.how about you xxxx, could you live in france?je ne sais pas.that's french for i don't know. i will teach you guys french words. so, hello is -- um, it's -- can bebon jour, which is hello. but i know, i learned that only tourists say that. but french people, when they greet each other they say salut. so yeah, salut.croissant.croissant. you know croissant, guys? yeah, you know croissant. anyway, parapluie, he he.anyway, we'll see we're driving on the highway, uh, maximum speed on the highway is the same as the netherlands, i think, a hundred and twenty kilometers per hour.did i tell you i like this car. xxxx is alo -- already over there. and it was kinda disappointing that they didn't ride so much it was more like, um, you know, just doing, having some fun together and teaching or showing the little kids that, you know, are in xxxx juevelance's flatlands corps. you know, what flatland is and, you know it was in a jam like a regular jam where they do like pretty hard tricks and links and stuff. so, it was too bad. it was good to see xxxx and xxxx again and all the french riders, and good, you know, to get back into the scene like this, like a contest on a small scale. so i'm going to go home now, it's five o'clock. hopefully we will be home at around eleven o'clock.maybe, we'll see. where's our car?so, we are driving home and now its five o'clock and this computer says it will take four hours and fifteen minutes to get home so that'll actually means we'll get home, uh, early, early, early. so uh, um, yeah, we're rid -- we're driving to lecher, this small town where the jam was and, you know, kinda disappointed that you know that, you know, it wasn't any hard core riding being done, but you know, it was good to see xxxx and xxxx and you know. so they know, you know, i'm back in business.and our little xxxx was wearing his hat and we're going home and stop -- you know stop somewhere to get a bite to eat. right, xxxx?at the mac.the mcdonald's, of course. yeah, we're having fun. yup, we're going to get some dinner over here at the restaurant. hopefully, it will be good and edible, which is not always the case here in france. so we're waiting in line here, it's not like , but you know it's food. so we were looking at the food over there and we were thinking like, that's like, that's like really gross, so not going to do that.probably get a sandwich or something hopefully, maybe, we'll see a mcdonald's on the way cause it's unbelievable we've been driving for almost like two hours or something an hour in a half, no mcdonald's.no, one mcdonald's.yeah, one mcdonald's, you know, we saw that one when we were like passed -- when we passed it, so pretty stupid. so, um, yeah we'll probably get a sandwich or something cause the food over there is really gross. and finally we found a mcdonald's. yeah.as you can see guys, i'm back home again that's right, and it was a long day and a timing day especially for xxxx who did all the driving four and hal -- four and a half hours to go there, four and a half hours to come back. i know you guys in us and canada are used to driving long stretches like this, but for us in europe it's a really long drive. anyway, we had a lot of fun, eh, um, i had a lot of fun, xxxx had a lot of fun um, yeah, it just a cool thing to go on a road trip again. me and xxxx we used to go like contest together, um you know. we would hang out for a weekend somewhere, someplace, some city and, you know, dinner and fun and stuff like that so that i'm glad that we, uh, did it again. and hopefully, we'll do it more often. we're planning to do it more often so that's really cool. um, you want to see any flatland riding in this video guys, um, that's the way i'll -- i'll -- i'm going to do it with all the, uh you know, places i go to regarding bmx flatland. um, you'll see a small impression of the flatlands riding being done if you click on this link. it'll go to my other channel, my special projects channel. and this channel will be just for, you know, the video di -- video diary, the road trip in itself, traveling, you know, me, flogging. so, uh, when it comes to like filming material for xxxx in my video magazine it was a, uh, a bad day, it was a huge disappointment actually, um, because there wasn't any real hard core or flatland riding being done. it was just more about xxxx , um you know, he has this place to himself, it's like his trading spot, and like he's giving back to the -- his community by he has flatland school where he teaches young kids, so it was more about riders getting together, you know, for the kids, you know, doing some small, you know, stuff for the kids, some, some riding, some relaxed riding for the kids there. so, it wasn't really like hard core riding that i want for my flatland video magazine. so, in ca -- in terms of, uh, filming material for xxxx was a bad day but in, um, when talking about, um, the first event for me to go on re launch xxxx, to get back into the flatland scene again, is -- it was a good day. um, i had the opportunity to talk to xxxx and xxxx in a relaxed atmosphere, um, we talked about xxxx and flatland in general and where it's going and you know. so yeah, everybody's enthu -- enthusiastic about xxxx getting back in flatland tv so that's good. but anyway, i'm going to leave you guys with a reinato quiz question for today which is. my friend xxxx is not from the city helmond, where i come from, where i live in, so what city is xxxx from? okay, so if you don't know the answer to that question you should check out thursday's video which is called an alien spaceship has landed and you'll find the answer in there. i'm going to go to bed now and i'll see you guystomo."
VLOG438.txt,"﻿hi i'm doing this for lakes for weather tonight because i have no time throughout the day and because if i leave it any later, i probably won't do it until next week and then, i have fucked up one of the challenge thingies. there wasn't any news to report. um, a load of crap's been happening throughout the week. not good really. um, weekend, i really should say not week. well yeah, i'm still vaguely alive and yeah, one sec. you're such a happy boy, yeah. bye."
VLOG322.txt,"this is hair of epic proportions.hello, youtube. it's thursday, the first of october. pinch punch first of the month. hell, yes. and now you can't do it. no wait, wait, wait, wait -- what is it? kick slap can't do it back. but i can't kick you 'cause i'm wearing a pencil skirt and that would not be pre ey. pre ey. i sound like a commoner. so yes, it's thursday, and i'm in desperate need of some hair attention, but i'm not overly fussed. at this very second in time i am here to talk to you.last video i asked you guys to set me challenges, and while your challenges may be interesting, i'm not gonna eat stuff. you saw what happened with the peanut butter poetry. i haven't eaten peanut butter since and the thought of eating peanut butter makes me feel physically sick. so, i'm gonna turn down the eating stuff challenges unless it's something i've actually might consider eating, but unless it's sort of like chocolate, it's veto. okay guys, i'm not gonna eat anything; get that out of your system please. and i've got another thing i want to ask you guys about. i'm planning to cover some for you guys, but i'm very, very indecisive as to what to do, so put some suggestions down there. i -- it can either be something that i could cover, or it could be something i could do a music video for, or -- yeah. i'm gonna fill the rest of this video with me making an idiot of myself. wish me luck..i will be the very best, like no one ever was.to catch them is my real test, to train them is my cause.i will travel across the land, searching far and wide,each pokemon to understand, the power that's inside.pokemon gotta catch 'em allit's you and mei know it's my destinypokemon oh you're my best friend,in a world we must defend.pokemon gotta catch 'em alla heart so true, our courage will pull us throughyou teach me and i'll teach youpokemongotta catch 'em allyeah, gotta catch 'em all."
VLOG204.txt,"okay, people. i'm trying the quick capture with my camera to see how it's doing. and not only that, i am also doing this quick capture to let everyone know that i am following in the footsteps of tampony and cooksters . and i am going to chop down my videos from six hundred plus down to like -- i'm not gonna do ten. i -- i can't do ten. there's -- i'm sorry guys i just can't do it. there's too many videos. i span too may genres i guess, you could say. so what i'm gonna do is i'm gonna cut back a lot of my response videos. i'm definitely gonna cut down. i'm gonna try to make it around maybe one hundred videos. yeah, so if anyone out there wants to record something of one of mine -- or whatever, a jacket whatever fuck you wanna call it, do it now 'cauuse sooner or later it may be gone. all right people take care. have a good one."
VLOG371.txt,"no, this is not an illusion. this is me right here in your internet, coming to you on my channel, making a video for the first time since april.you know, my summer was busy, but i'm not even going to make excuses. i just didn't make videos for the summer, and that was basically that. but let me just give you, like, a brief little rundown of things that happened during my summer.yes. i went to san francisco for a week, that was fun. i visited my cousin who works for youtube. i got to see youtube headquarters. they have great food by the way, so go work for youtube. i had like shrimp scampi and other gourmet items. san francisco, basically one of the coolest i've ever been to.and i got to see lauren , who now goes to my university where i'm at currently; i'm not at home. and lauren goes here now, so it's great to see her everyday. that's viva la lauren, by the way.though i was planning to take a big road trip to canada, that did not exactly go through. however, me and two of my friends did take a road trip through the southern united states. we did ten states in five days, and it was amazing. kentucky, tennessee, alabama, florida, louisiana, mississippi, arkansas, missouri, illinois, indiana. yes. that was it. saw some really cool cities. there's lot's of history and culture and just fun in the south. it's dirty and it's humid and it's vibrant.also, as i'm sure some of you did, i discovered a lot of great music this summer. in no particular order, here's some of the songs i was listening to.there was a time, everybody was around and i was testing with you.i am so creeped out when it ate, you so cute out when it late, and i got that boom, boom, boom, the future boom, boom, boom. let me get in that.i'm just a ransom prince coming back from my freak out .so write for me mama, like, a wagon wheel. write me, mama, any way you feel. hey. mama, write me.i've never meant to run away. you know i never want to hurt you. don't even know . why does love always feel like, why does love feel, why does love feel, love feel.girl i want to party with you, girl i want to party with you. girl i just want to take six beers.girl -- it's a brand new goal, slow it down put in the push upside down. .let me exchange you, exchange you because i dance long. people that watch me move and shake it across the dance floor. people that watch me move and shake it across the dance floor.so yes, that's pretty much been my summer in trips and working and blah, blah, blah, i don't want to bore you too much with this. but music was one of the great things to happen this summer. movies, not so much. it's been kind of a crap summer for movies; not gonna lie.but i would love to hear from you in the comments. i'm not used to doing this whole comment sidebar thing, but sidebar comments, comments now i want to hear what songs did you listen to this summer. your summer playlist, if you will.i believe that's all for me right now. i hope to be making videos regularly. we'll see how that actually goes, but i'm making videos on xxxx every thursday with xxxx. i am always tweeting, and i am usually daily boothing as well. leave me comments there that say, xxxx make more videos, and then maybe i will.i missed you guys. if you have video ideas, i'd love those -- i would really love to do something substantial.peace out."
VLOG169.txt,"﻿my test, one, two, three. xxxx man , hey, how you going? um, lame -- that was the lamest intro ever. hey xxxx, how you going? hey xxxx, how you going? um, yeah. hey xxxx, i just watched your video and it was hilarious, like yeah, hilarious. what? not even funny. yeah, how you going, xxxx? . hey xxxx, i just watched your video, dude, and it was hilarious, like hilarious, really funny, just hilarious. dude, we miss you, man, um, hope you're enjoying your time in america, um, yeah, it's the day before -- well, it's the night before, um, christmas party and i just watched your video and, yeah, i just hope you're doing well. um, you've only been there for a couple of days and we really miss you. i speak to and i say we really do miss you, um, i hope you're doing fine over there. i know that god'll be watching over you while you guys are over there and, um, i pray for your safe return in a month -- or in a month or so and, you know, we can't wait to have you back, so yeah. this is for -- i was lying down in my bed and i watched your video and i was like, ahh, i have to make her a video 'cause, yeah, we miss you, man. so take it easy, um, don't hurt yourself dancing -- you're hilarious, man. yeah, so funny. i have to watch it again, watch it again, watch it again right now.i'm the new thing. new, new new.dude, hilarious. oh man, no, i would've told you. i don't want to watch it. gonna laugh too much. but yeah, dude. we really do miss you. uh, just continue to inspire everyone, all your relatives, and all that stuff while you're there. um, we'll see you soon. i'm gonna make a video for you tomorrow. it was gonna be a surprise, but i'm gonna make you a video tomorrow. i'm gonna make you a video tomorrow, that's all i'm gonna say.yeah, have fun over there. um, you know, regards to , be cool man, we'll see you when you get back. we're taking good care of your mom and vig's , vig's, vig's, wayne. we're taking good care of wayne. um, he was over here tonight and he was crying and stuff -- i miss .but yeah, we'll see you in a bit -- we said that like ten times already. miss you, stay safe, god bless, and yeah, have a nice day. good morning, it's two fifty am here so it's probably like, what ten o'clock there or something -- i don't know the time. but yeah, stay cool man. buh bye. buh bye. bye xxxx.it seems that there are three male speakers, but voices sound very similar and typist was not able to discern the differences"
VLOG71.txt,"ay caramba, yow , ditiling , that one, no, um, so i don't usually do this. i'm not much of a blogger. i don't blog at all, but i want to talk about this because, uh, i can do whatever i want with the camera. seriously, ah, marge simpson from the simpsons tv show, twenty years on the air, last night shouldn't count, um, is going to be on the cover of playboy magazine and she's going to be nude or quote very, very racy inside the magazine. this blows my mind for several reasons. first of all, have we slipped into some sort of parallel dimension called japan where cartoon pornography reigns supreme? or just what's going on over playboy? like they really -- they ran out of human girls? like, we're not -- when i crack open a playboy magazine which doesn't happen often, 'cause now i have the internet.um, i don't -- i don't usually want to see cartoons naked, i -- i don't know. maybe -- maybe i'm weird. maybe -- maybe i'm old fashioned but i like a nice set of human jugs and a nice human butt. uh, yellow skin freaks me out. that's not a knock on agent. um, but i -- first of all, if we're going by popular female cartoon characters right now, i'd think lowen -- lois -- lowen -- i think lois griffin's more appealing, i don't know. maybe i have a thing for red heads. maybe i want to see alex borstein naked, although she's kind of round. but that's another story.look the bottom line is -- is, several other cartoon, uh, female cartoon characters, i'd rather see nude. number one on that list is cheetara from thunder cats. although, i'm pretty sure i can imagine what that would look like and that sort of an animal thing and the getting the beastiality -- all right so no on cheetara. um, what about teela from the he man series? huh? little -- little kids out there? all my -- da, viewers under the age of thirty? he man? teela? no? anybody? how about jane jetson? how about that, jane jetson the little flintstones in penthouse doing some sort of lesbo thing? although i hear -- i hear they both aged horribly, lot of wrinkles and sagging so we'll scrap that idea.but the bottom line is, i know hugh hefner's old. i know he's getting to the point where he's -- how do you say, bat shit crazy. i know that he has his life filmed; that he make believes that he's sleeping with twins now and all that jazz but at what point is he like, you know what else, like let's have a naked cow on playboy? let's -- let's die her up nice and let's put her right in there - give her a pictorial. who doesn't love milk right? am i right guys? it's the twentieth anniversary of milk, they're like, oh, oh, he's lost his shit. no, nobody knows what's wrong.so i -- i -- i want -- i want your opinion on this. ah, first of all do you want me to do any bloggy stuff like this anymore? probably not? um, are -- secondly are you going to buy it? i mean is the internet kind of killed playboy out of the whole, like -- like the uniqueness of it, like when a celebrity does playboy? it's like who gives a shit, let's go on the internet the next day and find the photos that somebody's scanned in. i'm like whatever. i'm like -- are you guys , girls?do you want to start seeing male cartoon characters, uh, nude anywhere? i don't know is cartoon porn like a big thing? am i -- am i missing out on this? like, dude you're not watching cartoon porn? ooh, how gay are you on a scale of one to queer? i'm like i don't know, you tell me. um, so yeah, video, respond, comment, let me know your thoughts on this. i really want to get a collective opinion of how behind the times i am or how, you know, right i am that this is kind of creepy and weird and no one's really going to buy it and it's not that special. let me know. ."
VLOG90.txt,"ladies and gentleman, robots. this blog is lastly in response to an article posted on facebook. com about a toddler sized robot that has learning capabilities that within two years will be similar to that of a two year old child. the link is in the sidebar.this robot was designed to learn just like a human. it looks like a human, kinda; it talks like a human, kinda; and apparently it can even walk like a human. a quote from the article, which the company that built the robot might consider as promotional material is, it's not human, but it is paying attention, or maybe not.this article doesn't just deal with this creepy two year old robochild folk, it also talks about the use of robots in modern society. a few of the uses that it cites for robots are a talking office receptionist, a security guard, a primary school teacher. these are all examples of robots that have actually been built and used. a primary school teacher? really? there are robots that can strut catwalks and assist elderly people who are living alone.now the first thing i have to ask, in a global recession, when there are so many more jobs needed than have been in recent history, do we really want to be thinking about replacing human workforce with cold mechanical machines? the article does close with a paragraph that might explain my reaction to it --﻿the transfiguring metallic assassins from the future aside, there's something that unnerves me about an old man alone in a house with something that runs on batteries."
VLOG324.txt,"﻿hello everybody. ooh, that looks really bad. um, uh, jesus -- anyway, here i am, uh, on tuesday, january twentieth two thousand nine, inauguration day. everybody should be pretty happy, uh, even if you're guy that didn't get voted in, at least we're getting rid of bush. um, so i'm sitting here, watching the inauguration.one thing i actually find extremely neat is the marine corps band.-- is performing up on capitol hill, you know what, i'd like to just listen a little.they're performing right now.um -- ladies and gentleman, the members of the one hundred and eleventh house of representatives of the united states, led by majority whip jc claymbers and republican whip eric cantor.so, who's happy? post a video response, post comments. rate the video i guess, whatever.i'd also thought i'd take this opportunity to say, uh, and i'm gonna give this some sort of obscure name so that it's really just my subscribers that see this. i don't want to attract a bunch of people who are just looking up obama on the, uh, search, um.i think i posted a video explaining why i haven't been around or something like that. i bet i had other videos that i made, uh, excuse me -- that i was going to post and i don't even remember what they are anymore and i just, i'm not planning on posting 'em. um, i am gonna, however, come up with some sort of nikon d ninety review and uh, -- oh what else was it, somebody was wanting to say something. well, whatever it is -- oh, the storm, the blackberry storm, i'll do that.sold my iphone today, sold my baby. or yesterday, um, supposed to be for five hundred bucks but he jewed me down to four fifty and i actually forgot the power adapter, so i didn't fight him too hard on that. i guess, yeah, this is it.it really sucks, because i never use it. i plug it into the computer, when i plugged it into the computer. and actually i have two of these, i had the one that -- this one, which is the bad one. and then there's the one with the green dot on it which is the fixed one, um, from apple. this one doesn't melt or -- no, no. this one doesn't have the tongs that rip off and stay in the outlet, um, hmm.that's about all i know today, i'm not gonna keep you guys too long, i got some exciting things happening. i'm gonna have new appliances brought it. they're supposed to be here thursday, and uh, as a surprise when my aunt comes home. other than that, i'm gonna have laminate wood flooring that looks like a medium shade of oak or something.i have -- what got me going on this is one morning i was boiling water on the stove, forgot about it, came in here -- i think it's when i was making those videos actually -- or no, maybe not. um, anyway i started smelling something really funny and uh, it just hit me so i ran in there and there was the pot, glowing red, sinking into the stove, it welded itself to the stove.so, i had to get new appliances and therefore i decided while the appliances are out of the room, or i have them deliver them to the front room or something, i could have that floor done, which is half carpet, half linoleum, and we just found out by peeling it back, or from what we could tell, it was put in with the house and the house was built sixty years ago. yeah, at least sixty years ago. the carpet's already disgusting in the kitchen -- well, it's disgusting anyway, sorta, but in the kitchen especially. i just can't -- well, anyway, so this was definitely well overdue.i'm gonna let you guys go. have a happy inauguration day and uh, have a happy anything else that you guys might be happy for -- happy upcoming digital tv day or something, i think that's on my birthday. well, yeah, cheers."
